created_at;favorite_count;full_text;quote_count;reply_count;retweet_count;author;day;month;reply_dummy
Wed Mar 17 18:19:52 +0000 2021;182;#ConUrrestiPresidente los únicos que van a temblar son los corruptos y delincuentes. Los peruanos de bien tendrán un Perú mejor. https://t.co/qwflC7yYZG;74;66;23;Urresti;17;3;0
Wed Mar 17 15:25:12 +0000 2021;161;"Se los dije: El plan de gobierno de @yonhy_lescano no sirve ni para administrar un edificio. El candidato de los vitochos y merinos está agarrando de tontos a los millones de peruanos. Y el @JNE_Peru está pintado!!! ¿Dónde está su pacto ético electoral? 
via: @canalN_ https://t.co/MALn1LTlUT";50;63;33;Urresti;17;3;0
Wed Mar 17 00:41:36 +0000 2021;97;"¡Cuenta regresiva! #UrrestiVsBeto 
- La fuga de los debates del candidato con nombre de chancho
- Lescano y su ""canazo con sal"" para curar el Covid
Esto y más... desde las 9 de la noche!!!
#UrrestiPresidente https://t.co/a6fXuvVedw";38;39;17;Urresti;17;3;0
Tue Mar 16 22:13:21 +0000 2021;261;¡Esta noche se paraliza el mundo! Frente a frente el capitán Arturo y el soldado Beto. ¡No se lo pierdan! #UrrestiVsBeto Hazme barra @hurgamemoriaPE !! https://t.co/GF405cG0Ob;120;137;24;Urresti;16;3;0
Tue Mar 16 14:55:16 +0000 2021;5;@ContraIndulto @deslengua_2 @noakeikope @salvajedigital @KeikoFujimori @George_Forsyth @MartinVizcarraC @Ollanta_HumalaT Jajaja!!!!!;1;0;1;Urresti;16;3;1
Tue Mar 16 14:04:39 +0000 2021;117;"¡200 grandes mercados de abastos en todo el Perú! Modernos, limpios, seguros, sin mafias alrededor, con trabajo para miles de peruanos y con productos a PRECIOS JUSTOS. Cálido reencuentro con nuestra gente en el Mercado de Frutas
https://t.co/KsVxaueYfe
#UrrestiPresidente https://t.co/ZcIx3sbrQ8";109;23;12;Urresti;16;3;0
Tue Mar 16 03:51:26 +0000 2021;178;Este martes... ¡ARDE LA CIUDAD! #UrrestiVsBeto. #UrrestiPresidente https://t.co/1cUXZPH79Z;81;43;26;Urresti;16;3;0
Tue Mar 16 01:33:58 +0000 2021;120;"#UrrestiEsNoticia
Desde hace buenos años
que venimos luchando
y esta es una batalla
que la estamos ganando... ♫
😀😁😂
#UrrestiPresidente 
Este 11 de abril... ¡Marca la P! https://t.co/6MVVerxmeh";106;32;17;Urresti;16;3;0
Mon Mar 15 21:59:09 +0000 2021;122;¡En subida! El emblemático Cerro San Cristóbal sirvió para reencontrarme con mi gente. Sin aglomeraciones y cumpliendo todos los protocolos. #UrrestiPresidenteFirme!! https://t.co/WufWxj1ZZQ;66;37;20;Urresti;15;3;0
Mon Mar 15 20:28:47 +0000 2021;278;"Dicen que hasta en mi imagen de niño se me nota el botox. No se pasen psss!! 😂😂😂😂😂
#MemesPorUrresti https://t.co/V4dm7Qa6uR";84;60;45;Urresti;15;3;0
Mon Mar 15 18:51:14 +0000 2021;146;Al candidato que usa nombre de chancho y a su vice les salió del alma el desprecio a la mujer y ahora están desesperados porque se les cae la campaña. No se dejen engañar, esta renuncia es una FARSA. @canalN_ @RPPNoticias @Agencia_Andina @exitosape @larepublica_pe @atv_noticias https://t.co/xPCVUmkTA3;26;66;42;Urresti;15;3;0
Mon Mar 15 18:20:26 +0000 2021;148;¡Las AFP NO se van a quedar con tu plata! YA vivieron 20 años con el sudor de tu frente. Y no tengo miedo que me desaten una guerra sucia con sus topos y troles. #UrrestiPresidenteFirme https://t.co/iEsJeXQD0B;23;37;40;Urresti;15;3;0
Mon Mar 15 16:36:12 +0000 2021;121;No hay nada más importante que la salud de nuestra gente. Vacunación segura, inmediata y acelerada a partir del 28 de julio. #PalabraDeUrresti. #UrrestiPresidente. https://t.co/DI4WxZbecc;109;22;17;Urresti;15;3;0
Mon Mar 15 02:01:04 +0000 2021;185;A menos de un mes de las elecciones 30% de peruanos encuestados no sabe aún por quién votar. Esta noche estoy seguro que muchos, muchísimos de ellos optarán por Podemos Perú. #UrrestiPresidente https://t.co/SUCoMQC7ok;89;98;25;Urresti;15;3;0
Sun Mar 14 23:13:50 +0000 2021;123;¡Acciones en mis primeros 100 días de gobierno! Todos los detalles en este imperdible debate. https://t.co/yUOVISxMeB;69;15;24;Urresti;14;3;0
Sun Mar 14 22:08:37 +0000 2021;171;Hay gente que se araña porque soy demasiado directo con esos malditos que anualmente se tiran 7 mil millones de dólares por corrupción. Piña, P. ¡Cuando llegue a ser presidente voy a ser peor!! ¿Sí o no, @hurgamemoriaPE? 😉  #UrrestiPresidenteFirme. https://t.co/osC6o8Fzmh;68;77;26;Urresti;14;3;0
Sun Mar 14 20:50:04 +0000 2021;113;Hace un buen tiempo comencé una gran batalla por mi Perú. Hoy mi batalla es para que los peruanos recuperen la esperanza. Y no pararé hasta llegar a la presidencia. Podemos tener un mejor Perú.  #TodosJuntosLoPodemosTodo. #UrrestiPresidente https://t.co/lCHAY50fgN;80;42;21;Urresti;14;3;0
Sun Mar 14 15:04:53 +0000 2021;257;"Primer simulacro de votación de IPSOS. Arranco con 6.4% y en el puesto 6. 👏👏👏
A un mes de las elecciones al Congreso tenía 1%... ¡y en estaba en el puesto 14! Al final, terminé como el más votado. 
¡Por eso te quiero, Perú! ¡Porque te gusta sorprenderme! 😀#UrrestiPresidente https://t.co/oRg3oGAqoh";109;159;51;Urresti;14;3;0
Sat Mar 13 23:46:53 +0000 2021;185;¡Estamos de vuelta en las calles! La gente reclamaba este reencuentro y aquí estamos. ¡Gracias, amigos de Villa María del Triunfo!👏👏👏👏👏 #UrrestiPresidente   #TodosJuntosLoPodemosTodo #VMTConUrresti https://t.co/943vmlDjTJ;109;53;35;Urresti;13;3;0
Sat Mar 13 19:38:13 +0000 2021;243;¿Quieren torturarse? ¿Quieren flagelarse? Escuchen al candidato que usa nombre de chancho. Pensamientos totalmente desquiciados. https://t.co/Or2DnyMl88;99;175;68;Urresti;13;3;0
Sat Mar 13 16:44:53 +0000 2021;141;Millones de peruanos enfrentando a un enemigo invisible en la peor guerra de nuestra historia. Y estamos acá, dando la batalla día a día, por los que ya no están con nosotros y por los que vendrán. ¡La esperanza está viva! #TodosJuntosLoPodemosTodo #VamosUrrestiCarajo! https://t.co/jHmWAuckqT;72;34;27;Urresti;13;3;0
Sat Mar 13 13:28:46 +0000 2021;146;"Ayer tuve un encuentro de amor y fuego con Peluchín y Gigi. ¡De tanta risa casi me explota el botox! Los invito a ver el programa completo en este link.  
https://t.co/wDsnbY1j9t 
cc @rodgonzalezl https://t.co/MGG3vXGqIR";56;37;21;Urresti;13;3;0
Fri Mar 12 23:51:42 +0000 2021;310;Cuando le preguntan sobre Ana Estrada: “Si te quieres matar, te subes a un edificio y te tiras”. Y ahora, esto. 👇¿Ante qué ser estamos? https://t.co/PRsZkGQRzS;72;195;54;Urresti;12;3;0
Fri Mar 12 21:26:04 +0000 2021;127;¡Ya extrañaba ese reencuentro con mi gente!! ¡Gracias, Callao por ese recibimiento APOTEÓSICO!!! Gracias por gritar #UrrestiPresidente! Gracias por gritar FUJITOPOS NUNCA MÁS!! https://t.co/S527Jw1KW9;49;41;24;Urresti;12;3;0
Fri Mar 12 17:18:52 +0000 2021;54;Chalacos y chalacas... !! Ya estamos juntos de nuevo!! Sigue la transmisión en vivo acá: #CallaoConUrresti #UrrestiPresidenteFirme  https://t.co/480dSSCZ3L;7;6;10;Urresti;12;3;0
Fri Mar 12 16:52:48 +0000 2021;111;¡Renace la esperanza! ¡Volvemos a las calles! Chalacos y chalacas, allí nos vemos! #CallaoConUrresti #FiebrePorUrresti https://t.co/kfWmUJ6Y9J;45;29;20;Urresti;12;3;0
Fri Mar 12 16:22:57 +0000 2021;36;¿Quieres que trate con cariño a los incapaces? MANAN!;1;23;1;Urresti;12;3;0
Fri Mar 12 15:46:52 +0000 2021;139;Yo no gobernaré sentado en Palacio como un sonsonazo. ¡Volveremos a caminar por esas calles para darte la seguridad que tanto estás reclamando! #TodosJuntosLoPodemosTodo #UrrestiPresidenteFirme https://t.co/LyGSJafMZ0;78;67;28;Urresti;12;3;0
Fri Mar 12 13:34:51 +0000 2021;32;¿No te gusta cuando chocamos con los bancos?;0;14;1;Urresti;12;3;0
Fri Mar 12 13:34:17 +0000 2021;44;Los bancos han vivido sangrando a su antojo al pueblo. Eso se acabó.;1;27;4;Urresti;12;3;0
Fri Mar 12 13:33:48 +0000 2021;14;Lee las noticias y comentamos. Saludos;0;0;0;Urresti;12;3;0
Fri Mar 12 13:33:25 +0000 2021;19;Eso es lo que te han hecho creer los bancos. Saludos;0;8;1;Urresti;12;3;0
Fri Mar 12 13:21:59 +0000 2021;279;"¡Acabamos con la #MalditaUsuraBancaria! Así lo viven las redes.
#UrrestiPresidenteFirme https://t.co/6pmZZ8aLBm";120;160;36;Urresti;12;3;0
Fri Mar 12 04:45:44 +0000 2021;26;Como tú eres banquero, te arañas. ok, Saludos;1;9;2;Urresti;12;3;0
Fri Mar 12 04:45:09 +0000 2021;19;Estaremos atentos para evitar que eso ocurra.;0;2;1;Urresti;12;3;0
Fri Mar 12 04:43:49 +0000 2021;42;Y tú eres una banquera. 😉 Saludos;1;6;1;Urresti;12;3;0
Fri Mar 12 04:32:22 +0000 2021;170;"¡Se acabó la #MalditaUsuraBancaria! Los bancos ya no te asfixiarán con sus intereses. #TodosJuntosLoPodemosTodo.
Aplaudan @hurgamemoriaPE @noakeikope @LaSalitadelSin @deslengua_2 !! https://t.co/qTBP5InUik";68;86;21;Urresti;12;3;0
Fri Mar 12 02:01:45 +0000 2021;39;"Te invito a que leas el plan de gobierno de Podemos Perú y verás que lo que digo es cierto. Saludos.
#todosjuntoslopodemostodo";2;22;2;Urresti;12;3;0
Fri Mar 12 01:54:35 +0000 2021;71;"La esperanza debe renacer. La esperanza TIENE que renacer. ¡RESISTE, PERÚ! 
#TodosJuntosLoPodemosTodo https://t.co/h4RdyGvsP4";83;5;9;Urresti;12;3;0
Thu Mar 11 21:08:22 +0000 2021;137;"Resumen de la campaña electoral. ¡Eso pasa cuando no hacen la tarea!!! 😀
#UrrestiPresidenteFirme https://t.co/YiQbrrnYUL";73;44;23;Urresti;11;3;0
Thu Mar 11 18:47:10 +0000 2021;93;"Mi resumen sobre el plan de gobierno de Lescano.👇 Lo dije esta mañana en @RPPNoticias. Los conductores se quedaron sorprendidos. Estoy seguro de que el Perú también.
Por eso este 11 de abril, #UrrestiPresidenteFirme https://t.co/xPJ45HahZP";90;27;17;Urresti;11;3;0
Thu Mar 11 16:28:13 +0000 2021;141;Exhorto a @yonhy_lescano a disculparse con los familiares y amigos de Inti y Bryan, jóvenes que murieron tratando de sacar del poder a Merino. Una total falta de sensibilidad que se haya reído burlonamente de ellos durante un debate. @MavilaHuertasC @canalN_ https://t.co/fqcr5Mi3te;97;46;33;Urresti;11;3;0
Thu Mar 11 14:58:04 +0000 2021;422;"¡El implacable fiscal José Domingo Pérez pide más de 30 años de prisión para la señora K! 
Ojo, eso no significa que los fujis se queden sin candidata para las elecciones, aún les queda el candidato que usa nombre de chancho. https://t.co/xtYbBxKiCP";89;107;76;Urresti;11;3;0
Thu Mar 11 12:38:41 +0000 2021;108;"¡En mi gobierno vamos a acabar con los mercaderes del oxígeno! ¡Cada centro asistencial contará con su propia planta productora de oxígeno!
#PalabraDeUrresti
#UrrestiPresidenteFirme https://t.co/RN91PegAws";113;25;19;Urresti;11;3;0
Thu Mar 11 03:25:10 +0000 2021;128;"¡Si sobrevivo a esta entrevista gano en primera vuelta! 😀
No se pierdan la transmisión a través de mis redes sociales. #UrrestiPresidenteFirme https://t.co/gX4k3m0XpW";58;52;21;Urresti;11;3;0
Wed Mar 10 23:10:55 +0000 2021;190;En mis primeros 100 días de gobierno... ¡Guerra total a la delincuencia! #PodemosProteger. ¡Tú me conoces! #UrrestiPresidenteFirme https://t.co/2ucngUAy56;73;60;31;Urresti;10;3;0
Wed Mar 10 21:15:59 +0000 2021;90;"Lo que viste y no viste del debate presidencial. Se los cuento esta noche.😀.
#UrrestiPresidenteFirme. @canalN_ @MavilaHuertasC https://t.co/MT9aO7tZRO";66;19;15;Urresti;10;3;0
Wed Mar 10 18:09:51 +0000 2021;114;"Uno de los grandes momentos del debate entre los 5 candidatos presidenciales que lideramos las encuestas. ¡Sigan enviándome cositas así!!😂😂 WhatsApp: 941 495 819
 #MemesPorUrresti. 😂😂 https://t.co/Zjw2SYwccW";58;34;29;Urresti;10;3;0
Wed Mar 10 15:01:40 +0000 2021;173;Dicen que fui demasiado frontal. JA. Disculpen, el Perú está en crisis, no soporta más improvisaciones. ¡Voy a seguir desenmascarando a esos que ahora se hacen los angelitos para captar votos. #UrrestiPresidenteFirme #TodosJuntosLoPodemosTodo!! https://t.co/PJAGWi2ata;113;72;25;Urresti;10;3;0
Wed Mar 10 13:28:05 +0000 2021;155;"En un candente debate entre los cinco candidatos que lideramos las encuestas demostré que cuento con el mejor plan de gobierno. 
Aplicaré esas medidas urgentes en mis primeros 100 días de gobierno. ¡Gracias por tu apoyo, Perú!  #UrrestiPresidente. #UrrestiYaGanó https://t.co/8U7s5DXVNe";80;73;22;Urresti;10;3;0
Wed Mar 10 01:40:35 +0000 2021;258;¡Gracias, Perú! #UrrestiYaGanó #UrrestiPresidente #TodosJuntosLoPodemosTodo https://t.co/4NBX1g0yZZ;79;249;41;Urresti;10;3;0
Wed Mar 10 01:05:45 +0000 2021;71;No me hagan reír más, por favor, me van a sacar del debate!! 😂😂#UrrestiYaGanó;20;16;18;Urresti;10;3;0
Wed Mar 10 01:02:30 +0000 2021;149;Ahora si puedo sonreír, ¿o no? 😂😂😂 Gracias al que hizo este meme, me siento honrado. Me alegra que los peruanos y peruanas se hayan dado cuenta de que Podemos Perú tiene el mejor plan de gobierno del Bicentenario. Los demás... MANAN!! 😛 #UrrestiYaGanó https://t.co/0JsWg5OZKF;62;117;24;Urresti;10;3;0
Wed Mar 10 00:26:50 +0000 2021;207;Acabo de ver por allí el HT #UrrestiYaGanó. Debe ser por esto.👇 Lo tenía que decir...  ¡y se los dije!! Disculpen la sonrisa 😀 https://t.co/htjRo5Qvrn;71;81;42;Urresti;10;3;0
Tue Mar 09 22:10:39 +0000 2021;630;Alguien quiere ser presidente como sea para borrar sus millonarias deudas. Les doy una pista: usa nombre de chancho https://t.co/jdqW1xNP93;74;282;118;Urresti;09;3;0
Tue Mar 09 16:32:56 +0000 2021;113;La gente de la Carretera Central siempre me tuvo mucho cariño. Anoche me lo demostraron. Gracias Ate Vitarte, Chaclacayo, Chosica.  #UrrestiPresidente. https://t.co/aFSHTlZ58Z;102;20;15;Urresti;09;3;0
Tue Mar 09 13:33:02 +0000 2021;167;¡Listo y muy bien preparado para hacer despegar al Perú! #UrrestiPresidente https://t.co/077nxn6coZ;84;127;20;Urresti;09;3;0
Tue Mar 09 11:47:16 +0000 2021;172;Se acerca la hora del gran debate entre los cinco candidatos que lideran las encuestas. A partir de las 6pm las medidas urgentes que dictaré cuando sea presidente. Así lo ven las redes. #MemesPorUrresti https://t.co/3Ws6yqjFEN;113;111;24;Urresti;09;3;0
Tue Mar 09 03:14:38 +0000 2021;252;Ni bien asuma como Presidente de la República haré que las fuerzas policiales le pongan fin a la impunidad y matonería de esta clase de delincuentes. Nuestras familias merecen vivir seguras. Les prometo que estos miserables no volverán sentirse intocables en las calles. https://t.co/GVfxynnZ4D;51;92;51;Urresti;09;3;0
Mon Mar 08 17:34:13 +0000 2021;135;¡Huyan, corruptos y delincuentes! Huyan mientras puedan. Chocaron con mi Perú y eso no se los voy a perdonar. #UrrestiPresidente https://t.co/2rdLUGR4qg;96;61;40;Urresti;08;3;0
Mon Mar 08 14:42:44 +0000 2021;113;"¡#FelizDiaDeLaMujer a todas esas guerreras, madres, esposas, hermanas, compañeras, amigas, que la luchan día a día!
PD. Soy un afortunado: tengo una esposa y dos hijas con las que nos adoramos desde siempre y para siempre. https://t.co/5l4qnbdhzi";91;23;28;Urresti;08;3;0
Mon Mar 08 13:31:24 +0000 2021;39;Perdón...? https://t.co/JC5ThN569T;1;12;9;Urresti;08;3;0
Mon Mar 08 13:30:54 +0000 2021;34;Mañana, no te lo pierdas. #UrrestiPresidente https://t.co/oS44ZtMEdq;1;9;8;Urresti;08;3;0
Mon Mar 08 13:29:20 +0000 2021;37;Todas las propuestas está claramente explicadas en nuestro plan de gobierno. Ejemplo: Creación de una Universidad Pública Digital. Saludos;0;9;5;Urresti;08;3;0
Mon Mar 08 13:08:06 +0000 2021;714;La prensa rendida ante el poder del multimillonario que usa nombre de chancho. Dulces entrevistas en horario estelar... ¡y ninguna pregunta crítica sobre su desprecio a las mujeres o los S/ 28 millones que le debe a la SUNAT! Ya pues, no se pasen!!! https://t.co/w1E2CuKLHk;89;315;143;Urresti;08;3;0
Sun Mar 07 22:53:57 +0000 2021;114;"COMPROBADO. Todos los candidatos tienen algo que ocultar atrás. ¡YO NO!😂😂😂
#MemesPorUrresti https://t.co/EKRXMML9K7";62;52;16;Urresti;07;3;0
Sun Mar 07 22:09:41 +0000 2021;91;"Esta noche... entrevista con Enrique Castillo en @canalN_. Todos invitados. Tema: Cómo sacar al Perú de de la crisis. 
#UrrestiPresidente. https://t.co/SghQn4mKxt";101;22;17;Urresti;07;3;0
Sun Mar 07 16:39:06 +0000 2021;53;Los organizadores del debte lo publicarán mañana. Les aviso con tiempo. Gracias por tu apoyo!! #UrrestiPresidente;1;7;8;Urresti;07;3;0
Sun Mar 07 16:38:18 +0000 2021;43;😉 #UrrestiPresidente https://t.co/LYhRrJaQVD;0;17;3;Urresti;07;3;0
Sun Mar 07 16:17:09 +0000 2021;125;"¡Atención! Este será el orden del debate decisivo entre los 5 candidatos que lideramos las encuestas. 
¿Cuál es el duelo que esperas y por qué Urresti vs Keiko? 😉
#UrrestiPresidente #DebatePresidencial2021 https://t.co/TN5I4gbtr6";109;111;18;Urresti;07;3;0
Sun Mar 07 13:40:08 +0000 2021;167;Este va a ser el primer año que voy a pasar el Día de la Mujer sin ella, mi adorable mamá, ese ser divino, bondadoso y sacrificado que me sigue protegiendo así ya no esté físicamente conmigo. De su bendición vivo. 😰 https://t.co/6KevDue8xV;112;12;25;Urresti;07;3;0
Sat Mar 06 16:52:08 +0000 2021;113;"Aquí, fresh, concentrándome para el gran debate con los otros cuatro candidatos que lideran las encuestas: @George_Forsyth. @yonhy_lescano @KeikoFujimori @Vero_Mendoza_F.
Felizmente ya todos saben que tenemos el mejor plan de gobierno.
#UrrestiPresidente https://t.co/MaNt0AER8z";110;86;27;Urresti;06;3;0
Sat Mar 06 14:22:53 +0000 2021;94;Un día en Huaycán. Los pensamientos cavernarios contra las mujeres no pasarán. #PalabraDeUrresti. https://t.co/h8GN7KVAS3;110;15;26;Urresti;06;3;0
Sat Mar 06 01:49:32 +0000 2021;71;"¡Escandaloso plagio de nuestro plan de gobierno por parte de Yonhy Lescano sigue siendo noticia! Carlos Anderson lo explica al detalle en Canal N. Míralo completo en: 
https://t.co/ZVcilezayK
#UrrestiPresidente https://t.co/XfHrmhZ7nD";83;25;24;Urresti;06;3;0
Fri Mar 05 21:11:31 +0000 2021;94;"Saludo decisión del @JNE_Peru sobre Forsyth y López. ¡Los derrotaremos en las urnas! #UrrestiPresidente 
@Agencia_Andina @canalN_ @RPPNoticias @larepublica_pe @peru21noticias @diariocorreo @exitosape @PanamericanaTV @Latina_Noticias @atv_noticias @noticiAmerica @noticias_tvperu https://t.co/ncrbwyflS6";73;44;33;Urresti;05;3;0
Fri Mar 05 17:20:50 +0000 2021;322;Se los dije: el 11 de abril no vas a elegir entre izquierda, derecha, centro, ultraderecha, ultraizquierda y bla bla bla. Ese día o estás con los fujitopos o estás con nosotros. ¡NO HAY MÁS! ¡Miren quiénes se empiezan a juntar! ¡Vamos a derrotarlos! #TodosJuntosLoPodemosTodo https://t.co/YouOENXJuJ;74;336;62;Urresti;05;3;0
Fri Mar 05 16:48:23 +0000 2021;89;Debate clave entre los cinco candidatos que lideramos las encuestas. ¡Estoy listo para demostrar que el plan de gobierno de Podemos Perú es el mejor!. #TodosJuntosLoPodemosTodo https://t.co/v0AXlZ6nWb;78;47;26;Urresti;05;3;0
Fri Mar 05 14:43:43 +0000 2021;90;"Les presento otra de las importantes propuestas incluidas en nuestro plan de gobierno: #BilleteraDigital. ¡Es tan bueno que ahorita se lo van a plagiar! 😉
#UrrestiPresidente https://t.co/CVppCgfscK";70;36;28;Urresti;05;3;0
Fri Mar 05 13:08:47 +0000 2021;96;Clases de historia con el profe Carlín.😉 https://t.co/RM6HPKHg6U;84;11;26;Urresti;05;3;0
Thu Mar 04 19:22:24 +0000 2021;121;¡El plagio de nuestro plan de gobierno no se va a quedar así! En las próximas horas el personero legal de Podemos Perú llevará el caso ante el @JNE_Peru. ¡Es hora de hacerle el pare a esos candidatos improvisados! #TodosJuntosLoPodemosTodo. https://t.co/K53M3fLxds;89;67;29;Urresti;04;3;0
Thu Mar 04 16:03:14 +0000 2021;150;Los malditos delincuentes ni en pandemia dejan de aterrorizar a la gente. Ya van a ver cuando llegue a ser presidente. #TodosJuntosLoPodemosTodo!! https://t.co/45ftf9Dg8G;95;80;24;Urresti;04;3;0
